Region,Country,ISO Code,RE or Non-RE,Group Technology,Technology,Poducer Type,Year,Electricity Installed Capacity (MW)
Europe,Luxembourg,LUX,Total Renewable,Bioenergy,Biogas,On-grid,2020,12
Europe,Luxembourg,LUX,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,9
Europe,Luxembourg,LUX,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,9
Europe,Luxembourg,LUX,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,9
Europe,Luxembourg,LUX,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,9
Europe,Luxembourg,LUX,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,9
Europe,Luxembourg,LUX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,34
Europe,Luxembourg,LUX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,35
Europe,Luxembourg,LUX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,34
Europe,Luxembourg,LUX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,34
Europe,Luxembourg,LUX,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,34
Europe,Luxembourg,LUX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,122
Europe,Luxembourg,LUX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,128
Europe,Luxembourg,LUX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,131
Europe,Luxembourg,LUX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,160
Europe,Luxembourg,LUX,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,195
Europe,Luxembourg,LUX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,120
Europe,Luxembourg,LUX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,120
Europe,Luxembourg,LUX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,123
Europe,Luxembourg,LUX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,136
Europe,Luxembourg,LUX,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,166
Europe,Malta,MLT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,475
Europe,Malta,MLT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,590
Europe,Malta,MLT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,590
Europe,Malta,MLT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,590
Europe,Malta,MLT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,590
Europe,Malta,MLT,Total Renewable,Bioenergy,Biogas,On-grid,2016,5
Europe,Malta,MLT,Total Renewable,Bioenergy,Biogas,On-grid,2017,5
Europe,Malta,MLT,Total Renewable,Bioenergy,Biogas,On-grid,2018,5
Europe,Malta,MLT,Total Renewable,Bioenergy,Biogas,On-grid,2019,5
Europe,Malta,MLT,Total Renewable,Bioenergy,Biogas,On-grid,2020,5
Europe,Malta,MLT,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,94
Europe,Malta,MLT,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,112
Europe,Malta,MLT,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,131
Europe,Malta,MLT,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,154
Europe,Malta,MLT,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,184
Europe,Malta,MLT,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,0
Europe,Malta,MLT,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,0
Europe,Malta,MLT,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,0
Europe,Malta,MLT,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,0
Europe,Malta,MLT,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,0
Europe,Montenegro,MNE,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,219
Europe,Montenegro,MNE,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,225
Europe,Montenegro,MNE,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,225
Europe,Montenegro,MNE,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,225
Europe,Montenegro,MNE,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,225
Europe,Montenegro,MNE,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,651
Europe,Montenegro,MNE,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,652
Europe,Montenegro,MNE,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,653
Europe,Montenegro,MNE,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,658
Europe,Montenegro,MNE,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,658
Europe,Montenegro,MNE,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,3
Europe,Montenegro,MNE,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,3
Europe,Montenegro,MNE,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,4
Europe,Montenegro,MNE,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,5
Europe,Montenegro,MNE,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,6
Europe,Montenegro,MNE,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,72
Europe,Montenegro,MNE,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,118
Europe,Montenegro,MNE,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,118
Europe,Montenegro,MNE,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,118
Europe,Netherlands,NLD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,26173
Europe,Netherlands,NLD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,25010
Europe,Netherlands,NLD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,24278
Europe,Netherlands,NLD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,24242
Europe,Netherlands,NLD,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,24199
Europe,Netherlands,NLD,Total Non-Renewable,Nuclear,Nuclear,On-grid,2016,485
Europe,Netherlands,NLD,Total Non-Renewable,Nuclear,Nuclear,On-grid,2017,485
Europe,Netherlands,NLD,Total Non-Renewable,Nuclear,Nuclear,On-grid,2018,485
Europe,Netherlands,NLD,Total Non-Renewable,Nuclear,Nuclear,On-grid,2019,485
Europe,Netherlands,NLD,Total Non-Renewable,Nuclear,Nuclear,On-grid,2020,485
Europe,Netherlands,NLD,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,407
Europe,Netherlands,NLD,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,407
Europe,Netherlands,NLD,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,482
Europe,Netherlands,NLD,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,471
Europe,Netherlands,NLD,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,471
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,223
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,226
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,222
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,232
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,235
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Biogas,On-grid,2016,221
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Biogas,On-grid,2017,221
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Biogas,On-grid,2018,205
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Biogas,On-grid,2019,199
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Biogas,On-grid,2020,202
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,325
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,325
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,400
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,389
Europe,Netherlands,NLD,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,389
Europe,Netherlands,NLD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,37
Europe,Netherlands,NLD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,37
Europe,Netherlands,NLD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,37
Europe,Netherlands,NLD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,37
Europe,Netherlands,NLD,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,37
Europe,Netherlands,NLD,Total Renewable,Marine energy,Marine energy,On-grid,2016,2
Europe,Netherlands,NLD,Total Renewable,Marine energy,Marine energy,On-grid,2017,2
Europe,Netherlands,NLD,Total Renewable,Marine energy,Marine energy,On-grid,2018,2
Europe,Netherlands,NLD,Total Renewable,Marine energy,Marine energy,On-grid,2019,2
Europe,Netherlands,NLD,Total Renewable,Marine energy,Marine energy,On-grid,2020,2
Europe,Netherlands,NLD,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,2135
Europe,Netherlands,NLD,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,2911
Europe,Netherlands,NLD,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,4608
Europe,Netherlands,NLD,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,7177
Europe,Netherlands,NLD,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,10213
Europe,Netherlands,NLD,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,3300
Europe,Netherlands,NLD,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,3245
Europe,Netherlands,NLD,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,3436
Europe,Netherlands,NLD,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,3527
Europe,Netherlands,NLD,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,4100
Europe,Netherlands,NLD,Total Renewable,Wind energy,Offshore wind energy,On-grid,2016,957
Europe,Netherlands,NLD,Total Renewable,Wind energy,Offshore wind energy,On-grid,2017,957
Europe,Netherlands,NLD,Total Renewable,Wind energy,Offshore wind energy,On-grid,2018,957
Europe,Netherlands,NLD,Total Renewable,Wind energy,Offshore wind energy,On-grid,2019,957
Europe,Netherlands,NLD,Total Renewable,Wind energy,Offshore wind energy,On-grid,2020,2500
Europe,Norway,NOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,936
Europe,Norway,NOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,937
Europe,Norway,NOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,936
Europe,Norway,NOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,936
Europe,Norway,NOR,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,943
Europe,Norway,NOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,85
Europe,Norway,NOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,85
Europe,Norway,NOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,85
Europe,Norway,NOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,47
Europe,Norway,NOR,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,47
Europe,Norway,NOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,27
Europe,Norway,NOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,27
Europe,Norway,NOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,27
Europe,Norway,NOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,27
Europe,Norway,NOR,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,27
Europe,Norway,NOR,Total Renewable,Bioenergy,Biogas,On-grid,2016,10
Europe,Norway,NOR,Total Renewable,Bioenergy,Biogas,On-grid,2017,10
Europe,Norway,NOR,Total Renewable,Bioenergy,Biogas,On-grid,2018,10
Europe,Norway,NOR,Total Renewable,Bioenergy,Biogas,On-grid,2019,7
Europe,Norway,NOR,Total Renewable,Bioenergy,Biogas,On-grid,2020,7
Europe,Norway,NOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,50
Europe,Norway,NOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,50
Europe,Norway,NOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,50
Europe,Norway,NOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,47
Europe,Norway,NOR,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,47
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,30281
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,30382
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,31120
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,31387
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,31593
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2016,1536
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2017,1530
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2018,1410
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2019,1410
Europe,Norway,NOR,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2020,1410
Europe,Norway,NOR,Total Renewable,Marine energy,Marine energy,On-grid,2016,0
Europe,Norway,NOR,Total Renewable,Marine energy,Marine energy,On-grid,2017,0
Europe,Norway,NOR,Total Renewable,Marine energy,Marine energy,On-grid,2018,0
Europe,Norway,NOR,Total Renewable,Marine energy,Marine energy,On-grid,2019,0
Europe,Norway,NOR,Total Renewable,Marine energy,Marine energy,On-grid,2020,0
Europe,Norway,NOR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2019,2
Europe,Norway,NOR,Total Renewable,Solar energy,Off-grid Solar photovoltaic,Off-grid,2020,2
Europe,Norway,NOR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,27
Europe,Norway,NOR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,45
Europe,Norway,NOR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,68
Europe,Norway,NOR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,118
Europe,Norway,NOR,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,150
Europe,Norway,NOR,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,881
Europe,Norway,NOR,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,1205
Europe,Norway,NOR,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,1708
Europe,Norway,NOR,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,2912
Europe,Norway,NOR,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,3975
Europe,Norway,NOR,Total Renewable,Wind energy,Offshore wind energy,On-grid,2016,2
Europe,Norway,NOR,Total Renewable,Wind energy,Offshore wind energy,On-grid,2017,2
Europe,Norway,NOR,Total Renewable,Wind energy,Offshore wind energy,On-grid,2018,2
Europe,Norway,NOR,Total Renewable,Wind energy,Offshore wind energy,On-grid,2019,2
Europe,Norway,NOR,Total Renewable,Wind energy,Offshore wind energy,On-grid,2020,2
Europe,Poland,POL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,28787
Europe,Poland,POL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,33415
Europe,Poland,POL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,33267
Europe,Poland,POL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,32583
Europe,Poland,POL,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,32650
Europe,Poland,POL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,24
Europe,Poland,POL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,32
Europe,Poland,POL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,56
Europe,Poland,POL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,73
Europe,Poland,POL,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,73
Europe,Poland,POL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2016,1413
Europe,Poland,POL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2017,1423
Europe,Poland,POL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2018,1423
Europe,Poland,POL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2019,1423
Europe,Poland,POL,Total Non-Renewable,Pumped storage,Pumped storage,On-grid,2020,1423
Europe,Poland,POL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,727
Europe,Poland,POL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,709
Europe,Poland,POL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,735
Europe,Poland,POL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,732
Europe,Poland,POL,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,752
Europe,Poland,POL,Total Renewable,Bioenergy,Biogas,On-grid,2016,225
Europe,Poland,POL,Total Renewable,Bioenergy,Biogas,On-grid,2017,229
Europe,Poland,POL,Total Renewable,Bioenergy,Biogas,On-grid,2018,225
Europe,Poland,POL,Total Renewable,Bioenergy,Biogas,On-grid,2019,233
Europe,Poland,POL,Total Renewable,Bioenergy,Biogas,On-grid,2020,243
Europe,Poland,POL,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2016,0
Europe,Poland,POL,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2017,0
Europe,Poland,POL,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2018,0
Europe,Poland,POL,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2019,0
Europe,Poland,POL,Total Renewable,Bioenergy,Liquid biofuels,On-grid,2020,0
Europe,Poland,POL,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2016,22
Europe,Poland,POL,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2017,30
Europe,Poland,POL,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2018,43
Europe,Poland,POL,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2019,45
Europe,Poland,POL,Total Renewable,Bioenergy,Renewable municipal waste,On-grid,2020,45
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2016,596
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2017,591
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2018,592
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2019,598
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Renewable hydropower,On-grid,2020,601
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2016,376
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2017,376
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2018,376
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2019,376
Europe,Poland,POL,Total Renewable,Hydropower (excl. Pumped Storage),Mixed Hydro Plants,On-grid,2020,376
Europe,Poland,POL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2016,187
Europe,Poland,POL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2017,287
Europe,Poland,POL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2018,562
Europe,Poland,POL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2019,1539
Europe,Poland,POL,Total Renewable,Solar energy,On-grid Solar photovoltaic,On-grid,2020,3936
Europe,Poland,POL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2016,5747
Europe,Poland,POL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2017,5759
Europe,Poland,POL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2018,5766
Europe,Poland,POL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2019,5837
Europe,Poland,POL,Total Renewable,Wind energy,Onshore wind energy,On-grid,2020,6267
Europe,Portugal,PRT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2016,7359
Europe,Portugal,PRT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2017,7348
Europe,Portugal,PRT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2018,7388
Europe,Portugal,PRT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2019,7413
Europe,Portugal,PRT,Total Non-Renewable,Fossil fuels,Fossil fuels,On-grid,2020,7413
Europe,Portugal,PRT,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2016,45
Europe,Portugal,PRT,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2017,44
Europe,Portugal,PRT,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2018,44
Europe,Portugal,PRT,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2019,44
Europe,Portugal,PRT,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,On-grid,2020,44
Europe,Portugal,PRT,Total Renewable,Bioenergy,Solid biofuels,On-grid,2016,477
Europe,Portugal,PRT,Total Renewable,Bioenergy,Solid biofuels,On-grid,2017,471
Europe,Portugal,PRT,Total Renewable,Bioenergy,Solid biofuels,On-grid,2018,536
Europe,Portugal,PRT,Total Renewable,Bioenergy,Solid biofuels,On-grid,2019,590
Europe,Portugal,PRT,Total Renewable,Bioenergy,Solid biofuels,On-grid,2020,606
